Feature,Importance
Vehicle_Driver_Context_Public_13_45_seats_Unknown,9.352560640164076e-05
Junction_Lane_Context_No_junction_Two_way_divided_with_solid_lines_road_marking,9.319151307358456e-05
Driving_experience_No_Licence,9.265054134422454e-05
Cause_Collision_Context_Driving_under_the_influence_of_drugs_Unknown,9.192170546372138e-05
Type_of_vehicle_Ridden_horse,9.065921350395593e-05
Junction_Lane_Context_T_Shape_Two_way_divided_with_broken_lines_road_marking,8.842479167204508e-05
Light_conditions_Darkness_lights_unlit,8.645236950960226e-05
Cause_Collision_Context_Changing_lane_to_the_right_Unknown,8.632485716329788e-05
Driver_Context_18_30_unknown,8.35690296045158e-05
Cause_Collision_Context_Changing_lane_to_the_right_Collision_with_animals,8.216888548301817e-05
Vehicle_movement_U_Turn,8.07137934934783e-05
Vehicle_Driver_Context_Motorcycle_5_10yr,7.959173766232051e-05
Cause_Collision_Context_Changing_lane_to_the_left_Rollover,7.943870958992905e-05
Educational_level_Illiterate,7.938774053488364e-05
Road_Environment_Dry_Daylight_Other,7.930419228934231e-05
Cause_Collision_Context_No_priority_to_pedestrian_Unknown,7.627494489573598e-05
Vehicle_Driver_Context_Other_Unknown,7.57644016612658e-05
Vehicle_Driver_Context_Other_No_Licence,7.446287747558673e-05
Vehicle_Driver_Context_Lorry_11_40Q_Below_1yr,7.164445132767562e-05
Vehicle_Driver_Context_Special_vehicle_Above_10yr,6.864228950918369e-05
Cause_Collision_Context_Overtaking_Collision_with_pedestrians,6.668955124792007e-05
Road_Environment_Wet_or_damp_Daylight_Other,6.660285889456954e-05
Area_accident_occured_Rural_village_areasOffice_areas,6.400954820439567e-05
Driver_Context_31_50_No_Licence,6.283111731182597e-05
Vehicle_Driver_Context_Turbo_2_5yr,6.282777572122788e-05
Road_Environment_Dry_Daylight_Cloudy,6.265220821531631e-05
Cause_Collision_Context_Driving_to_the_left_Collision_with_roadside_objects,6.073375314963167e-05
Vehicle_Driver_Context_Lorry_11_40Q_Unknown,6.021504100365319e-05
Type_of_collision_Collision_with_roadside_parked_vehicles,5.8062058818151454e-05
Road_Environment_Dry_Darkness_lights_unlit_Normal,5.7163815268861286e-05
Fitness_of_casuality_Deaf,5.7105864728383214e-05
Road_Environment_Wet_or_damp_Darkness_no_lighting_Raining,5.592540736579523e-05
Junction_Lane_Context_Unknown_Unknown,5.544773541107608e-05
Cause_Collision_Context_Getting_off_the_vehicle_improperly_Rollover,5.464286560208017e-05
Area_Time_Context_Outside_rural_areas_Morning,5.390956183729108e-05
Vehicle_Driver_Context_Ridden_horse_Above_10yr,5.249344527491737e-05
Type_of_collision_Fall_from_vehicles,5.2154199554498837e-05
Road_Environment_Dry_Darkness_no_lighting_Unknown,5.080580302706368e-05
Fitness_of_casuality_NormalNormal,4.9642374407751727e-05
Vehicle_Driver_Context_Automobile_unknown,4.835609290191128e-05
Vehicle_Driver_Context_Special_vehicle_Below_1yr,4.8063715555116364e-05
Cause_Collision_Context_Drunk_driving_Collision_with_roadside_objects,4.803318289769517e-05
Area_Time_Context_School_areas_Night,4.787950837472207e-05
Cause_Collision_Context_No_distancing_Unknown,4.6183672571183535e-05
Cause_Collision_Context_Driving_at_high_speed_Rollover,4.4648078836479415e-05
Cause_Collision_Context_No_priority_to_vehicle_Rollover,4.459309272041104e-05
Severe_Driving_Context,4.442991600012857e-05
Cause_Collision_Context_Moving_Backward_Rollover,4.391661379826078e-05
Area_Time_Context_Rural_village_areasOffice_areas_Evening,4.338696646595078e-05
Cause_of_accident_Improper_parking,4.337480979381358e-05
Vehicle_Driver_Context_Turbo_5_10yr,4.326897534060059e-05
Vehicle_Driver_Context_Special_vehicle_2_5yr,4.279355490755767e-05
Cause_Collision_Context_Improper_parking_Vehicle_with_vehicle_collision,4.2434706513792356e-05
Junction_Lane_Context_O_Shape_other,4.1915299957680453e-05
Cause_Collision_Context_Overturning_Rollover,4.1679571864178684e-05
Vehicle_Driver_Context_Special_vehicle_5_10yr,4.0746617833270106e-05
Area_Time_Context_Market_areas_Morning,4.0209387685927084e-05
Vehicle_Driver_Context_Turbo_1_2yr,3.961232129660763e-05
Cause_Collision_Context_Overtaking_Collision_with_animals,3.9584344553044996e-05
Cause_Collision_Context_Driving_at_high_speed_Collision_with_pedestrians,3.8346563039821216e-05
Cause_Collision_Context_Drunk_driving_Vehicle_with_vehicle_collision,3.741085897734546e-05
Vehicle_Driver_Context_Taxi_1_2yr,3.714479475963645e-05
Driver_Context_18_30_No_Licence,3.697790382567519e-05
Type_of_collision_Other,3.690488542522264e-05
Cause_Collision_Context_Moving_Backward_Fall_from_vehicles,3.632393548923891e-05
Type_of_vehicle_Bajaj,3.549198607091998e-05
Cause_Collision_Context_Driving_carelessly_Collision_with_roadside_parked_vehicles,3.5367388111979345e-05
Weather_conditions_Snow,3.527492422062597e-05
Road_Environment_Dry_Daylight_Raining,3.523871545702047e-05
Pedestrian_movement_Walking_along_in_carriageway_back_to_traffic,3.493406246304034e-05
Junction_Lane_Context_Unknown_Two_way_divided_with_solid_lines_road_marking,3.396767379979956e-05
Junction_Lane_Context_Crossing_Two_way_divided_with_solid_lines_road_marking,3.3823464977620736e-05
Vehicle_Driver_Context_Special_vehicle_1_2yr,3.276304353399511e-05
Cause_Collision_Context_Other_Collision_with_animals,3.207681082819267e-05
Driver_Context_Under_18_No_Licence,3.167783275602606e-05
Type_of_collision_With_Train,3.141474040485717e-05
Road_Environment_Wet_or_damp_Daylight_Cloudy,3.081784728843655e-05
Cause_Collision_Context_No_distancing_Collision_with_roadside_parked_vehicles,2.9355594486265854e-05
Road_Environment_Wet_or_damp_Darkness_lights_lit_Unknown,2.9315157213729678e-05
Vehicle_Driver_Context_Automobile_No_Licence,2.9147722769526084e-05
Road_Environment_Snow_Darkness_lights_lit_Snow,2.8936452669883096e-05
Cause_Collision_Context_Changing_lane_to_the_right_With_Train,2.8689424174728595e-05
Vehicle_Driver_Context_Bajaj_5_10yr,2.8380654364614414e-05
Area_Time_Context_Unknown_Night,2.8351547100259868e-05
Cause_Collision_Context_No_distancing_Fall_from_vehicles,2.8121122333218287e-05
Cause_Collision_Context_Driving_under_the_influence_of_drugs_Collision_with_animals,2.77216730728911e-05
Cause_Collision_Context_Overloading_Other,2.756284933993772e-05
Area_Time_Context_Hospital_areas_Night,2.678481500493129e-05
Road_surface_conditions_Snow,2.5937572735400575e-05
Cause_Collision_Context_Overloading_Collision_with_roadside_objects,2.5742651547612085e-05
Road_Environment_Wet_or_damp_Darkness_lights_unlit_Raining,2.5253812559398896e-05
Vehicle_Driver_Context_Lorry_41_100Q_unknown,2.521596863659006e-05
Cause_Collision_Context_Overturning_Collision_with_roadside_parked_vehicles,2.440891009569993e-05
Area_Time_Context_Hospital_areas_Afternoon,2.423196372744707e-05
Vehicle_Driver_Context_Public_45_seats_Below_1yr,2.4059105559348342e-05
Area_Time_Context_Rural_village_areasOffice_areas_Afternoon,2.3953156643487192e-05
Vehicle_Driver_Context_Motorcycle_Below_1yr,2.311545721022806e-05
Cause_Collision_Context_Changing_lane_to_the_left_Unknown,2.2315228722303605e-05
Cause_Collision_Context_Overspeed_Collision_with_pedestrians,2.1279111263475596e-05
Cause_Collision_Context_Overtaking_Unknown,2.112102320027838e-05
Driver_Context_31_50_unknown,2.021929737301673e-05
Vehicle_Driver_Context_Bicycle_2_5yr,1.917104717938961e-05
Cause_Collision_Context_Turnover_Collision_with_roadside_objects,1.9107905508198956e-05
Cause_Collision_Context_Driving_to_the_left_Rollover,1.9015651118994157e-05
Junction_Lane_Context_T_Shape_Undivided_Two_way,1.8637565379564442e-05
Cause_Collision_Context_Changing_lane_to_the_right_Other,1.8466678416278913e-05
Vehicle_Driver_Context_Ridden_horse_Unknown,1.796354428230544e-05
Junction_Lane_Context_T_Shape_Double_carriageway_median,1.7913933934676007e-05
Cause_Collision_Context_Overturning_Collision_with_pedestrians,1.7202470887439032e-05
Cause_Collision_Context_Overtaking_Rollover,1.7088566456810392e-05
Vehicle_Driver_Context_Lorry_11_40Q_unknown,1.6907081472553814e-05
Weather_conditions_Raining_and_Windy,1.688560672488771e-05
Cause_Collision_Context_No_priority_to_pedestrian_Rollover,1.637194948888375e-05
Type_of_vehicle_Bicycle,1.63400164830454e-05
Vehicle_Driver_Context_Ridden_horse_Below_1yr,1.6285368897673822e-05
Road_Environment_Dry_Darkness_lights_lit_Raining_and_Windy,1.6025370907851304e-05
Vehicle_movement_Parked,1.5881122230603818e-05
Vehicle_Driver_Context_Public_45_seats_No_Licence,1.5610270852473697e-05
Vehicle_Driver_Context_Ridden_horse_1_2yr,1.530250947941223e-05
Vehicle_Driver_Context_Lorry_11_40Q_No_Licence,1.4825079736097114e-05
Junction_Lane_Context_O_Shape_Double_carriageway_median,1.4709661711086134e-05
Cause_Collision_Context_No_priority_to_pedestrian_Collision_with_animals,1.4293440656690262e-05
Owner_of_vehicle_Other,1.4125251839188642e-05
Driver_Context_Under_18_unknown,1.3974987338440214e-05
Driver_Context_Unknown_No_Licence,1.3385633273522239e-05
Vehicle_Driver_Context_Stationwagen_No_Licence,1.2856109029726869e-05
Vehicle_Driver_Context_Special_vehicle_No_Licence,1.2738336920276808e-05
Vehicle_Driver_Context_Pick_up_upto_10Q_unknown,1.2546600973141434e-05
Cause_of_accident_Unknown,1.198918352368928e-05
Vehicle_Driver_Context_Bajaj_Below_1yr,1.1576147636648174e-05
Road_Environment_Snow_Daylight_Fog_or_mist,1.0464380946136329e-05
Cause_Collision_Context_Other_Rollover,1.0238740759396083e-05
Cause_Collision_Context_Unknown_Collision_with_pedestrians,1.0152385509455969e-05
Vehicle_Driver_Context_Special_vehicle_Unknown,9.772800981541904e-06
Cause_Collision_Context_No_priority_to_vehicle_Collision_with_animals,9.066808709635624e-06
Area_Time_Context_Hospital_areas_Morning,8.741802947713434e-06
Weather_conditions_Fog_or_mist,8.04879494658421e-06
Cause_Collision_Context_Moving_Backward_With_Train,7.823324643942467e-06
Cause_Collision_Context_Driving_under_the_influence_of_drugs_Rollover,7.81648565686431e-06
Road_Environment_Wet_or_damp_Darkness_lights_lit_Cloudy,6.112140996488198e-06
Area_Time_Context_Outside_rural_areas_Night,4.584211946387566e-06
Area_Time_Context_Rural_village_areasOffice_areas_Morning,4.3716501689811865e-06
Area_Time_Context_Rural_village_areas_Afternoon,4.0504971390961504e-06
Vehicle_Driver_Context_Ridden_horse_2_5yr,3.768189374505873e-06
Road_Environment_Dry_Darkness_lights_lit_Other,3.0526959462281914e-06
Road_Environment_Wet_or_damp_Darkness_lights_lit_Raining_and_Windy,2.802484171024923e-06
Driver_Context_Over_51_No_Licence,2.7881146196517e-06
Vehicle_Driver_Context_Lorry_41_100Q_No_Licence,2.6590699176033713e-06
Road_Environment_Dry_Darkness_no_lighting_Cloudy,2.2847799290775226e-06
Area_Time_Context_Rural_village_areas_Morning,2.1536476437593504e-06
Cause_Collision_Context_No_priority_to_vehicle_Unknown,2.126795350446099e-06
Road_Environment_Snow_Daylight_Snow,1.9587442292544714e-06
Cause_Collision_Context_Changing_lane_to_the_left_Other,1.914549958176647e-06
Road_Environment_Wet_or_damp_Daylight_Raining_and_Windy,1.8721472176549006e-06
Road_Environment_Wet_or_damp_Daylight_Unknown,1.8265285242881584e-06
Road_Environment_Wet_or_damp_Daylight_Snow,1.7957991256434741e-06
Cause_Collision_Context_Unknown_Vehicle_with_vehicle_collision,1.7884566932231157e-06
Road_Environment_Snow_Darkness_lights_lit_Other,1.7853486759641123e-06
Pedestrian_movement_In_carriageway_statioNot_a_Pedestrianry_not_crossing_standing_or_playing_masked_by_parked_or_statioNot_a_Pedestrianry_vehicle,1.6132325244050508e-06
Vehicle_Driver_Context_Pick_up_upto_10Q_No_Licence,1.533790378851431e-06
Cause_Collision_Context_Driving_to_the_left_Collision_with_animals,1.5006001265401482e-06
Cause_Collision_Context_Getting_off_the_vehicle_improperly_Collision_with_animals,1.4630578119808756e-06
Cause_Collision_Context_Driving_carelessly_Collision_with_animals,1.4118090429902668e-06
Cause_Collision_Context_Changing_lane_to_the_left_Collision_with_roadside_parked_vehicles,1.3814260031975387e-06
Cause_Collision_Context_Turnover_Unknown,1.288635570445131e-06
Junction_Lane_Context_T_Shape_One_way,1.2122138251995515e-06
Vehicle_Driver_Context_Bicycle_Below_1yr,1.1526767800339798e-06
Vehicle_Driver_Context_Ridden_horse_5_10yr,1.1477566848552412e-06
Vehicle_Driver_Context_Bicycle_5_10yr,1.111789370682208e-06
Cause_Collision_Context_Moving_Backward_Collision_with_roadside_parked_vehicles,1.0338760040861733e-06
Vehicle_Driver_Context_Public_12_seats_No_Licence,1.0256628685881638e-06
Cause_Collision_Context_Turnover_Collision_with_pedestrians,9.794132783576537e-07
Vehicle_Driver_Context_Bajaj_2_5yr,9.763609928781782e-07
Cause_Collision_Context_Overspeed_Collision_with_roadside_objects,9.680511550215208e-07
Cause_Collision_Context_Getting_off_the_vehicle_improperly_Unknown,9.0915774200106e-07
Vehicle_Driver_Context_Unknown_No_Licence,8.934465493325486e-07
Road_Environment_Dry_Daylight_Snow,8.868477772311908e-07
Cause_Collision_Context_Driving_to_the_left_Collision_with_roadside_parked_vehicles,8.867685997963527e-07
Road_Environment_Dry_Daylight_Windy,8.852987346786717e-07
Cause_Collision_Context_Other_Unknown,8.364649160029618e-07
Road_Environment_Snow_Daylight_Normal,8.280465094263093e-07
Cause_Collision_Context_Drunk_driving_Collision_with_pedestrians,7.894423828587878e-07
Road_Environment_Wet_or_damp_Daylight_Fog_or_mist,7.722218960573365e-07
Types_of_Junction_X_Shape,7.518404862320135e-07
Area_Time_Context_Market_areas_Night,6.893182378393186e-07
Junction_Lane_Context_T_Shape_Unknown,6.699049555205235e-07
Vehicle_Driver_Context_Bajaj_1_2yr,6.576555247702722e-07
Vehicle_Driver_Context_Bajaj_Above_10yr,6.346725933617812e-07
Junction_Lane_Context_O_Shape_Unknown,6.339938158624866e-07
Vehicle_Driver_Context_Other_unknown,6.205921634981459e-07
Vehicle_Driver_Context_Bicycle_Above_10yr,6.200276387002278e-07
Cause_Collision_Context_No_priority_to_vehicle_Collision_with_roadside_parked_vehicles,6.191274504779292e-07
Road_Environment_Dry_Darkness_no_lighting_Snow,5.986752222574283e-07
Road_Environment_Wet_or_damp_Darkness_lights_unlit_Normal,5.920109304804838e-07
Cause_Collision_Context_Driving_carelessly_Fall_from_vehicles,5.918863760463252e-07
Cause_Collision_Context_Changing_lane_to_the_right_Fall_from_vehicles,5.869161277707243e-07
Cause_Collision_Context_Changing_lane_to_the_left_Fall_from_vehicles,5.207658168196691e-07
Vehicle_Driver_Context_Motorcycle_No_Licence,4.948787597468526e-07
Cause_Collision_Context_No_priority_to_vehicle_Other,4.835500687024627e-07
Vehicle_Driver_Context_Turbo_unknown,4.773880508306175e-07
Cause_Collision_Context_No_distancing_With_Train,4.5903209318666136e-07
Vehicle_Driver_Context_Bicycle_Unknown,4.2457527268161716e-07
Cause_Collision_Context_Improper_parking_Collision_with_roadside_objects,4.1862741359591147e-07
Vehicle_Driver_Context_Turbo_Below_1yr,3.783856418522671e-07
Junction_Lane_Context_Other_Two_way_divided_with_solid_lines_road_marking,3.6521811112623445e-07
Cause_Collision_Context_Getting_off_the_vehicle_improperly_Fall_from_vehicles,3.6489167113956584e-07
Cause_Collision_Context_Changing_lane_to_the_right_Collision_with_roadside_parked_vehicles,3.6062266815050727e-07
Cause_Collision_Context_Driving_to_the_left_Unknown,3.381898606794965e-07
Cause_Collision_Context_Overspeed_Unknown,3.1623198466012863e-07
Cause_Collision_Context_Overloading_Unknown,3.037992045903319e-07
Vehicle_Driver_Context_Turbo_Above_10yr,2.802822659631557e-07
Vehicle_Driver_Context_Bicycle_No_Licence,2.748391700537677e-07
Vehicle_Driver_Context_Stationwagen_unknown,2.709857195852361e-07
Cause_Collision_Context_Overturning_Collision_with_animals,2.6854590185243767e-07
Junction_Lane_Context_X_Shape_other,2.6736000253543837e-07
Road_Environment_Wet_or_damp_Darkness_no_lighting_Windy,2.6086558794239823e-07
Road_Environment_Snow_Darkness_lights_lit_Fog_or_mist,2.593487063112498e-07
Cause_Collision_Context_Overturning_Unknown,2.517592365430383e-07
Vehicle_Driver_Context_Public_13_45_seats_No_Licence,2.4788900409571723e-07
Cause_Collision_Context_No_priority_to_vehicle_Fall_from_vehicles,2.4656287785248653e-07
Road_Environment_Dry_Darkness_lights_lit_Windy,2.4462806677542734e-07
Junction_Lane_Context_X_Shape_Double_carriageway_median,2.346386830357233e-07
Cause_Collision_Context_Driving_under_the_influence_of_drugs_Fall_from_vehicles,2.2859025786456265e-07
Cause_Collision_Context_Overloading_Collision_with_animals,2.2716065091599652e-07
Cause_Collision_Context_Driving_carelessly_Other,2.2625925106709845e-07
Cause_Collision_Context_Overtaking_Other,2.2451500194941226e-07
Cause_Collision_Context_Unknown_Collision_with_roadside_objects,2.228230193840481e-07
Cause_Collision_Context_No_distancing_Other,2.049889936453445e-07
Driver_Context_Unknown_unknown,1.9327696643191518e-07
Cause_Collision_Context_No_priority_to_pedestrian_With_Train,1.8622342382540665e-07
Cause_Collision_Context_Driving_at_high_speed_Unknown,1.8466198242252248e-07
Road_Environment_Wet_or_damp_Darkness_lights_unlit_Windy,1.7251892651754614e-07
Vehicle_Driver_Context_Long_lorry_No_Licence,1.6953409924612141e-07
Road_Environment_Wet_or_damp_Darkness_no_lighting_Other,1.6332243630140493e-07
Vehicle_Driver_Context_Turbo_No_Licence,1.6276975591661213e-07
Cause_Collision_Context_Overloading_Rollover,1.5263720662942033e-07
Vehicle_Driver_Context_Ridden_horse_No_Licence,1.2168369034345045e-07
Vehicle_Driver_Context_Taxi_unknown,7.469456787767083e-08
Pedestrian_movement_Walking_along_in_carriageway_facing_traffic,5.9264982826076613e-08
Cause_Collision_Context_Turnover_Rollover,4.4011921539297436e-08
Cause_Collision_Context_Drunk_driving_Collision_with_animals,3.917896581010373e-08
Junction_Lane_Context_X_Shape_Two_way_divided_with_broken_lines_road_marking,3.526179241281491e-08
Vehicle_Driver_Context_Motorcycle_unknown,3.3480406449260634e-08
Cause_Collision_Context_Overturning_Fall_from_vehicles,2.2129170810684018e-08
Cause_Collision_Context_Overtaking_Collision_with_roadside_parked_vehicles,1.9509963450680415e-08
Cause_Collision_Context_Improper_parking_Collision_with_pedestrians,1.7092156435234184e-08
Vehicle_Driver_Context_Unknown_unknown,9.962549969828716e-09
Junction_Lane_Context_T_Shape_other,7.557161916367494e-09
Cause_Collision_Context_No_priority_to_pedestrian_Collision_with_roadside_parked_vehicles,2.0720400297692023e-09
Cause_Collision_Context_Driving_under_the_influence_of_drugs_Collision_with_roadside_parked_vehicles,0.0
Road_surface_conditions_Flood_over_3cm_deep,0.0
Area_Time_Context_Rural_village_areasOffice_areas_Night,0.0
Vehicle_Driver_Context_Bicycle_1_2yr,0.0
Cause_Collision_Context_Driving_at_high_speed_Other,0.0
Junction_Lane_Context_X_Shape_Undivided_Two_way,0.0
Cause_Collision_Context_Driving_at_high_speed_Collision_with_animals,0.0
Vehicle_Driver_Context_Taxi_No_Licence,0.0
Area_Time_Context_Rural_village_areas_Night,0.0
Cause_Collision_Context_Moving_Backward_Other,0.0
Cause_Collision_Context_Other_Collision_with_roadside_parked_vehicles,0.0
Cause_Collision_Context_No_priority_to_vehicle_With_Train,0.0
Road_Environment_Wet_or_damp_Darkness_lights_lit_Snow,0.0
Cause_Collision_Context_No_priority_to_pedestrian_Fall_from_vehicles,0.0
Cause_Collision_Context_Getting_off_the_vehicle_improperly_Other,0.0
Cause_Collision_Context_Improper_parking_Collision_with_animals,0.0
Cause_Collision_Context_Improper_parking_Rollover,0.0
Cause_Collision_Context_Other_With_Train,0.0
Road_Environment_Flood_over_3cm_deep_Daylight_Raining,0.0
Cause_Collision_Context_Overtaking_Fall_from_vehicles,0.0
Cause_Collision_Context_Overspeed_Fall_from_vehicles,0.0
Cause_Collision_Context_Overspeed_Rollover,0.0
Cause_Collision_Context_Other_Other,0.0
Cause_Collision_Context_Unknown_Rollover,0.0
Cause_Collision_Context_Unknown_Unknown,0.0
Road_Environment_Dry_Darkness_lights_lit_Raining,0.0
